CMDLINE C:\Users\Sourour\AppData\Local\Programs\Python\Python311\python.exe Scraper(Motory)[SD]{Modified}.py
MEM 133.566406 1707397245.0240
MEM 133.566406 1707397245.1243
MEM 133.566406 1707397245.2248
MEM 133.566406 1707397245.3255
MEM 133.566406 1707397245.4261
MEM 133.566406 1707397245.5266
MEM 133.566406 1707397245.6271
MEM 133.566406 1707397245.7276
MEM 133.566406 1707397245.8281
MEM 133.566406 1707397245.9286
MEM 133.566406 1707397246.0292
MEM 133.566406 1707397246.1297
MEM 133.566406 1707397246.2304
MEM 133.566406 1707397246.3309
MEM 133.566406 1707397246.4314
MEM 133.566406 1707397246.5320
MEM 133.566406 1707397246.6326
MEM 133.566406 1707397246.7333
MEM 133.566406 1707397246.8337
MEM 133.566406 1707397246.9343
MEM 133.566406 1707397247.0348
MEM 133.566406 1707397247.1353
MEM 133.566406 1707397247.2359
MEM 133.566406 1707397247.3364
MEM 133.566406 1707397247.4369
MEM 133.566406 1707397247.5375
MEM 133.566406 1707397247.6380
MEM 133.566406 1707397247.7386
MEM 133.566406 1707397247.8391
MEM 133.566406 1707397247.9396
MEM 133.566406 1707397248.0401
MEM 133.566406 1707397248.1406
MEM 133.566406 1707397248.2412
MEM 133.566406 1707397248.3416
MEM 133.566406 1707397248.4421
MEM 133.566406 1707397248.5425
MEM 133.566406 1707397248.6432
MEM 133.566406 1707397248.7436
MEM 133.566406 1707397248.8442
MEM 133.566406 1707397248.9447
MEM 133.566406 1707397249.0453
MEM 133.566406 1707397249.1458
MEM 133.566406 1707397249.2463
MEM 133.566406 1707397249.3469
MEM 133.566406 1707397249.4475
MEM 133.566406 1707397249.5481
MEM 133.566406 1707397249.6486
MEM 133.566406 1707397249.7492
MEM 133.566406 1707397249.8497
MEM 133.566406 1707397249.9499
MEM 133.566406 1707397250.0506
MEM 133.566406 1707397250.1513
MEM 133.566406 1707397250.2519
MEM 133.566406 1707397250.3525
MEM 133.566406 1707397250.4591
MEM 133.566406 1707397250.5596
MEM 133.566406 1707397250.6602
MEM 133.566406 1707397250.7608
MEM 133.566406 1707397250.8612
MEM 133.566406 1707397250.9618
MEM 133.566406 1707397251.0623
MEM 133.566406 1707397251.1629
MEM 133.566406 1707397251.2634
MEM 133.566406 1707397251.3640
MEM 133.566406 1707397251.4644
MEM 133.566406 1707397251.5649
MEM 133.566406 1707397251.6651
MEM 133.566406 1707397251.7657
MEM 133.566406 1707397251.8662
MEM 133.566406 1707397251.9668
MEM 133.566406 1707397252.0674
MEM 133.566406 1707397252.1676
MEM 133.566406 1707397252.2682
MEM 133.566406 1707397252.3688
MEM 133.566406 1707397252.4694
MEM 133.566406 1707397252.5699
MEM 133.566406 1707397252.6705
MEM 133.566406 1707397252.7711
MEM 133.566406 1707397252.8716
MEM 133.566406 1707397252.9723
MEM 133.566406 1707397253.0728
MEM 133.566406 1707397253.1734
MEM 133.566406 1707397253.2736
MEM 133.566406 1707397253.3741
MEM 133.566406 1707397253.4747
MEM 133.566406 1707397253.5752
MEM 133.566406 1707397253.6797
MEM 133.566406 1707397253.7803
MEM 133.566406 1707397253.8808
MEM 133.566406 1707397253.9813
MEM 133.566406 1707397254.0820
MEM 133.566406 1707397254.1826
MEM 133.566406 1707397254.2833
MEM 133.566406 1707397254.3839
MEM 133.570312 1707397254.4844
MEM 133.570312 1707397254.5850
MEM 135.253906 1707397254.6856
MEM 135.597656 1707397254.7862
MEM 135.597656 1707397254.8867
MEM 135.597656 1707397254.9872
MEM 135.597656 1707397255.0877
MEM 135.597656 1707397255.1879
MEM 135.597656 1707397255.2887
MEM 137.757812 1707397255.3890
MEM 137.769531 1707397255.4898
MEM 137.785156 1707397255.5903
MEM 137.800781 1707397255.6909
MEM 137.992188 1707397255.7915
MEM 138.347656 1707397255.8920
MEM 138.667969 1707397255.9925
MEM 139.046875 1707397256.0931
MEM 139.402344 1707397256.1936
MEM 138.226562 1707397256.2942
MEM 138.230469 1707397256.3947
MEM 138.230469 1707397256.4952
MEM 138.230469 1707397256.5957
MEM 138.230469 1707397256.6962
MEM 138.230469 1707397256.7968
MEM 138.230469 1707397256.8973
MEM 138.230469 1707397256.9979
MEM 138.230469 1707397257.0984
MEM 138.230469 1707397257.1989
MEM 138.230469 1707397257.2995
MEM 138.230469 1707397257.4000
MEM 138.230469 1707397257.5003
MEM 138.230469 1707397257.6009
MEM 138.230469 1707397257.7014
MEM 138.230469 1707397257.8020
MEM 138.230469 1707397257.9030
MEM 138.230469 1707397258.0035
MEM 138.230469 1707397258.1041
MEM 138.230469 1707397258.2046
MEM 138.230469 1707397258.3051
MEM 138.230469 1707397258.4057
MEM 138.230469 1707397258.5062
MEM 138.234375 1707397258.6067
MEM 138.234375 1707397258.7074
MEM 138.234375 1707397258.8080
MEM 138.234375 1707397258.9085
MEM 138.234375 1707397259.0091
MEM 138.234375 1707397259.1097
MEM 138.234375 1707397259.2102
MEM 138.234375 1707397259.3107
MEM 138.234375 1707397259.4113
MEM 138.234375 1707397259.5120
MEM 138.234375 1707397259.6128
MEM 138.234375 1707397259.7134
MEM 138.234375 1707397259.8139
MEM 138.234375 1707397259.9144
MEM 138.234375 1707397260.0149
MEM 138.234375 1707397260.1156
MEM 138.234375 1707397260.2161
MEM 138.234375 1707397260.3167
MEM 138.234375 1707397260.4172
MEM 138.234375 1707397260.5178
MEM 138.234375 1707397260.6183
MEM 138.234375 1707397260.7188
MEM 138.234375 1707397260.8193
MEM 138.234375 1707397260.9199
MEM 138.234375 1707397261.0205
MEM 138.234375 1707397261.1211
MEM 138.234375 1707397261.2216
MEM 138.234375 1707397261.3221
MEM 138.234375 1707397261.4226
MEM 138.234375 1707397261.5233
MEM 138.234375 1707397261.6238
MEM 138.234375 1707397261.7245
MEM 138.234375 1707397261.8251
MEM 138.234375 1707397261.9256
MEM 138.234375 1707397262.0261
MEM 138.234375 1707397262.1266
MEM 138.234375 1707397262.2270
MEM 138.234375 1707397262.3276
MEM 138.234375 1707397262.4281
MEM 138.234375 1707397262.5287
MEM 138.234375 1707397262.6292
MEM 138.234375 1707397262.7298
MEM 138.234375 1707397262.8303
MEM 138.234375 1707397262.9309
MEM 138.234375 1707397263.0315
MEM 138.234375 1707397263.1320
MEM 138.234375 1707397263.2327
MEM 138.234375 1707397263.3333
MEM 138.234375 1707397263.4337
MEM 138.234375 1707397263.5342
MEM 138.234375 1707397263.6347
MEM 138.234375 1707397263.7354
MEM 138.234375 1707397263.8357
MEM 138.234375 1707397263.9363
MEM 138.234375 1707397264.0370
MEM 138.234375 1707397264.1376
MEM 138.234375 1707397264.2381
MEM 138.234375 1707397264.3388
MEM 138.234375 1707397264.4393
MEM 138.234375 1707397264.5400
MEM 138.234375 1707397264.6406
MEM 138.234375 1707397264.7412
MEM 138.234375 1707397264.8417
MEM 138.234375 1707397264.9421
MEM 138.234375 1707397265.0427
MEM 138.234375 1707397265.1433
MEM 138.234375 1707397265.2438
MEM 138.234375 1707397265.3440
MEM 138.234375 1707397265.4446
MEM 138.234375 1707397265.5451
MEM 138.234375 1707397265.6458
MEM 138.234375 1707397265.7464
MEM 138.234375 1707397265.8472
MEM 138.234375 1707397265.9479
MEM 138.234375 1707397266.0482
MEM 138.234375 1707397266.1487
MEM 138.234375 1707397266.2490
MEM 138.234375 1707397266.3495
MEM 138.234375 1707397266.4501
MEM 138.234375 1707397266.5506
MEM 138.234375 1707397266.6512
MEM 138.234375 1707397266.7517
MEM 138.234375 1707397266.8523
MEM 138.234375 1707397266.9528
MEM 138.234375 1707397267.0534
MEM 138.234375 1707397267.1540
MEM 138.234375 1707397267.2544
MEM 138.234375 1707397267.3549
MEM 138.234375 1707397267.4555
MEM 138.234375 1707397267.5561
MEM 138.234375 1707397267.6567
MEM 138.234375 1707397267.7572
MEM 138.234375 1707397267.8578
MEM 138.234375 1707397267.9585
MEM 138.234375 1707397268.0588
MEM 138.234375 1707397268.1590
MEM 138.234375 1707397268.2596
MEM 138.234375 1707397268.3600
MEM 138.234375 1707397268.4605
MEM 138.234375 1707397268.5610
MEM 138.234375 1707397268.6615
MEM 138.238281 1707397268.7621
MEM 138.238281 1707397268.8624
MEM 138.238281 1707397268.9630
MEM 138.238281 1707397269.0636
MEM 138.238281 1707397269.1642
MEM 138.238281 1707397269.2646
MEM 138.238281 1707397269.3651
MEM 138.238281 1707397269.4657
MEM 138.238281 1707397269.5663
MEM 138.238281 1707397269.6667
MEM 138.238281 1707397269.7674
MEM 138.238281 1707397269.8680
MEM 138.238281 1707397269.9686
MEM 138.238281 1707397270.0693
MEM 138.238281 1707397270.1699
MEM 138.238281 1707397270.2704
MEM 138.238281 1707397270.3711
MEM 138.238281 1707397270.4716
MEM 138.238281 1707397270.5721
MEM 138.238281 1707397270.6726
MEM 138.238281 1707397270.7732
MEM 138.238281 1707397270.8739
MEM 138.238281 1707397270.9744
MEM 138.238281 1707397271.0749
MEM 138.238281 1707397271.1754
MEM 138.238281 1707397271.2760
MEM 138.238281 1707397271.3766
MEM 138.238281 1707397271.4771
MEM 138.238281 1707397271.5778
MEM 138.238281 1707397271.6782
MEM 138.238281 1707397271.7787
MEM 138.238281 1707397271.8793
MEM 138.238281 1707397271.9798
MEM 138.238281 1707397272.0805
MEM 138.238281 1707397272.1810
MEM 138.238281 1707397272.2816
MEM 138.238281 1707397272.3819
MEM 138.238281 1707397272.4823
MEM 138.238281 1707397272.5827
MEM 138.238281 1707397272.6834
MEM 138.238281 1707397272.7840
MEM 138.238281 1707397272.8846
MEM 138.238281 1707397272.9851
MEM 138.238281 1707397273.1017
MEM 138.238281 1707397273.2028
MEM 138.238281 1707397273.3034
MEM 138.238281 1707397273.4039
MEM 138.238281 1707397273.5046
MEM 138.238281 1707397273.6049
MEM 138.238281 1707397273.7055
MEM 138.238281 1707397273.8061
MEM 138.238281 1707397273.9066
MEM 138.679688 1707397274.0073
MEM 138.667969 1707397274.1078
MEM 138.667969 1707397274.2084
MEM 138.667969 1707397274.3090
MEM 138.667969 1707397274.4096
MEM 138.675781 1707397274.5102
MEM 138.675781 1707397274.6107
MEM 140.878906 1707397274.7113
MEM 140.906250 1707397274.8118
MEM 140.906250 1707397274.9123
MEM 140.906250 1707397275.0128
MEM 140.906250 1707397275.1133
MEM 140.910156 1707397275.2139
MEM 140.910156 1707397275.3146
MEM 140.921875 1707397275.4151
MEM 140.921875 1707397275.5157
MEM 139.535156 1707397275.6162
MEM 139.535156 1707397275.7168
MEM 139.535156 1707397275.8173
MEM 139.535156 1707397275.9178
MEM 139.535156 1707397276.0184
MEM 139.535156 1707397276.1189
MEM 139.535156 1707397276.2194
MEM 139.535156 1707397276.3200
MEM 139.535156 1707397276.4207
MEM 139.535156 1707397276.5217
MEM 139.535156 1707397276.6223
MEM 139.535156 1707397276.7226
MEM 139.535156 1707397276.8231
MEM 139.535156 1707397276.9238
MEM 139.535156 1707397277.0243
MEM 139.535156 1707397277.1248
MEM 139.535156 1707397277.2253
MEM 139.535156 1707397277.3258
MEM 139.535156 1707397277.4264
MEM 139.535156 1707397277.5269
MEM 139.535156 1707397277.6274
MEM 139.535156 1707397277.7277
MEM 138.203125 1707397277.8281
MEM 138.203125 1707397277.9286
MEM 138.210938 1707397278.0291
MEM 138.210938 1707397278.1296
MEM 138.210938 1707397278.2301
MEM 138.210938 1707397278.3307
MEM 138.210938 1707397278.4310
MEM 138.210938 1707397278.5315
MEM 138.210938 1707397278.6321
MEM 138.210938 1707397278.7326
MEM 138.210938 1707397278.8329
MEM 138.210938 1707397278.9335
MEM 138.210938 1707397279.0340
MEM 138.210938 1707397279.1345
MEM 138.210938 1707397279.2351
MEM 138.210938 1707397279.3357
MEM 138.210938 1707397279.4362
MEM 138.210938 1707397279.5368
MEM 138.210938 1707397279.6374
MEM 138.210938 1707397279.7379
MEM 138.210938 1707397279.8386
MEM 138.210938 1707397279.9391
MEM 138.210938 1707397280.0396
MEM 138.210938 1707397280.1402
MEM 138.210938 1707397280.2408
MEM 138.210938 1707397280.3414
MEM 138.195312 1707397280.4420
MEM 138.195312 1707397280.5431
MEM 138.195312 1707397280.6436
MEM 138.195312 1707397280.7443
MEM 138.195312 1707397280.8449
MEM 138.195312 1707397280.9454
MEM 138.195312 1707397281.0458
MEM 138.195312 1707397281.1463
MEM 138.195312 1707397281.2468
MEM 138.195312 1707397281.3473
MEM 138.195312 1707397281.4479
MEM 138.195312 1707397281.5484
MEM 138.195312 1707397281.6488
MEM 138.195312 1707397281.7493
MEM 138.195312 1707397281.8498
MEM 138.195312 1707397281.9501
MEM 138.195312 1707397282.0506
MEM 138.195312 1707397282.1511
MEM 138.195312 1707397282.2517
MEM 138.195312 1707397282.3519
MEM 138.195312 1707397282.4525
MEM 138.195312 1707397282.5531
MEM 138.195312 1707397282.6536
MEM 138.195312 1707397282.7542
MEM 138.195312 1707397282.8547
MEM 138.195312 1707397282.9554
MEM 138.195312 1707397283.0560
MEM 138.195312 1707397283.1563
MEM 138.195312 1707397283.2569
MEM 138.195312 1707397283.3574
MEM 138.195312 1707397283.4579
MEM 138.195312 1707397283.5585
MEM 138.195312 1707397283.6590
MEM 138.195312 1707397283.7596
MEM 138.195312 1707397283.8601
MEM 138.195312 1707397283.9609
MEM 138.195312 1707397284.0611
MEM 138.195312 1707397284.1617
MEM 138.195312 1707397284.2623
MEM 138.195312 1707397284.3628
MEM 138.195312 1707397284.4632
MEM 138.195312 1707397284.5639
MEM 138.195312 1707397284.6644
MEM 138.195312 1707397284.7652
MEM 138.195312 1707397284.8657
MEM 138.195312 1707397284.9663
MEM 138.195312 1707397285.0669
MEM 138.195312 1707397285.1673
MEM 138.195312 1707397285.2677
MEM 138.195312 1707397285.3684
MEM 138.195312 1707397285.4694
MEM 138.195312 1707397285.5700
MEM 138.195312 1707397285.6705
MEM 138.195312 1707397285.7716
MEM 138.195312 1707397285.8727
MEM 138.195312 1707397285.9737
MEM 138.195312 1707397286.0743
MEM 138.195312 1707397286.1748
MEM 138.195312 1707397286.2754
MEM 138.195312 1707397286.3762
MEM 138.195312 1707397286.4768
MEM 138.195312 1707397286.5773
MEM 138.195312 1707397286.6777
MEM 138.195312 1707397286.7783
MEM 138.195312 1707397286.8785
MEM 138.195312 1707397286.9791
MEM 138.195312 1707397287.0797
MEM 138.195312 1707397287.1808
MEM 138.195312 1707397287.2819
MEM 138.195312 1707397287.3825
MEM 138.195312 1707397287.4827
MEM 138.195312 1707397287.5833
MEM 138.195312 1707397287.6835
MEM 138.195312 1707397287.7841
MEM 138.195312 1707397287.8847
MEM 138.195312 1707397287.9853
MEM 138.195312 1707397288.0859
MEM 138.195312 1707397288.1865
MEM 138.195312 1707397288.2871
MEM 138.203125 1707397288.3882
MEM 138.445312 1707397288.4887
MEM 138.445312 1707397288.5892
MEM 138.445312 1707397288.6903
MEM 138.445312 1707397288.7913
MEM 138.445312 1707397288.8918
MEM 138.445312 1707397288.9921
MEM 138.445312 1707397289.0927
MEM 140.562500 1707397289.1938
MEM 140.562500 1707397289.2943
MEM 140.562500 1707397289.3949
MEM 140.562500 1707397289.4954
MEM 140.562500 1707397289.5960
MEM 140.574219 1707397289.6963
MEM 140.574219 1707397289.7965
MEM 140.574219 1707397289.8970
MEM 140.574219 1707397289.9976
MEM 140.574219 1707397290.0986
MEM 140.574219 1707397290.1996
MEM 139.171875 1707397290.3002
MEM 139.171875 1707397290.4007
MEM 139.171875 1707397290.5012
MEM 139.171875 1707397290.6017
MEM 139.171875 1707397290.7023
MEM 139.171875 1707397290.8028
MEM 139.171875 1707397290.9035
MEM 139.171875 1707397291.0040
MEM 139.171875 1707397291.1045
MEM 139.171875 1707397291.2051
MEM 139.171875 1707397291.3056
MEM 139.171875 1707397291.4062
MEM 139.171875 1707397291.5065
MEM 139.171875 1707397291.6070
MEM 139.171875 1707397291.7077
MEM 139.171875 1707397291.8083
MEM 139.171875 1707397291.9089
MEM 139.171875 1707397292.0094
MEM 139.171875 1707397292.1100
MEM 139.171875 1707397292.2110
MEM 139.171875 1707397292.3116
MEM 139.171875 1707397292.4122
MEM 139.171875 1707397292.5127
MEM 139.171875 1707397292.6133
MEM 139.175781 1707397292.7139
MEM 139.175781 1707397292.8145
MEM 139.179688 1707397292.9150
MEM 139.179688 1707397293.0156
MEM 139.179688 1707397293.1162
MEM 139.179688 1707397293.2168
MEM 139.179688 1707397293.3174
MEM 139.179688 1707397293.4179
MEM 139.179688 1707397293.5186
MEM 139.179688 1707397293.6191
MEM 139.179688 1707397293.7196
MEM 139.179688 1707397293.8202
MEM 139.179688 1707397293.9205
MEM 139.179688 1707397294.0210
MEM 139.179688 1707397294.1213
MEM 139.179688 1707397294.2218
MEM 139.179688 1707397294.3223
MEM 139.179688 1707397294.4229
MEM 139.179688 1707397294.5232
MEM 139.179688 1707397294.6238
MEM 139.179688 1707397294.7243
MEM 139.179688 1707397294.8249
MEM 139.179688 1707397294.9254
MEM 139.179688 1707397295.0260
MEM 139.179688 1707397295.1266
MEM 139.179688 1707397295.2271
MEM 139.179688 1707397295.3275
MEM 139.179688 1707397295.4281
MEM 139.179688 1707397295.5286
MEM 139.179688 1707397295.6291
MEM 139.179688 1707397295.7298
MEM 139.179688 1707397295.8304
MEM 139.179688 1707397295.9305
MEM 139.179688 1707397296.0312
MEM 139.179688 1707397296.1316
MEM 139.179688 1707397296.2323
MEM 139.179688 1707397296.3328
MEM 139.179688 1707397296.4334
MEM 139.179688 1707397296.5339
MEM 139.179688 1707397296.6344
MEM 139.179688 1707397296.7349
MEM 139.179688 1707397296.8355
MEM 139.179688 1707397296.9360
MEM 139.179688 1707397297.0364
MEM 139.179688 1707397297.1370
MEM 139.179688 1707397297.2375
MEM 139.179688 1707397297.3381
MEM 139.179688 1707397297.4388
MEM 139.179688 1707397297.5393
MEM 139.179688 1707397297.6399
MEM 139.179688 1707397297.7409
MEM 139.179688 1707397297.8414
MEM 139.179688 1707397297.9419
MEM 139.179688 1707397298.0421
MEM 139.179688 1707397298.1425
MEM 139.179688 1707397298.2429
MEM 139.179688 1707397298.3434
MEM 139.179688 1707397298.4441
MEM 139.179688 1707397298.5446
MEM 139.179688 1707397298.6451
MEM 139.179688 1707397298.7455
MEM 139.179688 1707397298.8461
MEM 139.179688 1707397298.9466
MEM 139.179688 1707397299.0472
MEM 139.179688 1707397299.1477
MEM 139.179688 1707397299.2483
MEM 139.179688 1707397299.3498
MEM 139.179688 1707397299.4503
MEM 139.179688 1707397299.5509
MEM 139.179688 1707397299.6515
MEM 139.179688 1707397299.7521
MEM 139.179688 1707397299.8527
MEM 139.179688 1707397299.9532
MEM 139.179688 1707397300.0537
MEM 139.179688 1707397300.1542
MEM 139.179688 1707397300.2547
MEM 139.179688 1707397300.3549
MEM 139.179688 1707397300.4551
MEM 139.179688 1707397300.5556
MEM 139.179688 1707397300.6561
MEM 139.179688 1707397300.7567
MEM 139.179688 1707397300.8572
MEM 139.179688 1707397300.9578
MEM 139.179688 1707397301.0583
MEM 139.179688 1707397301.1589
MEM 139.179688 1707397301.2594
MEM 139.179688 1707397301.3601
MEM 139.179688 1707397301.4606
MEM 139.179688 1707397301.5613
MEM 139.179688 1707397301.6621
MEM 139.179688 1707397301.7626
MEM 139.179688 1707397301.8628
MEM 139.179688 1707397301.9632
MEM 139.179688 1707397302.0638
MEM 139.179688 1707397302.1644
MEM 139.179688 1707397302.2650
MEM 139.179688 1707397302.3656
MEM 139.179688 1707397302.4663
MEM 139.179688 1707397302.5666
MEM 139.179688 1707397302.6671
MEM 139.179688 1707397302.7674
MEM 139.179688 1707397302.8677
MEM 139.179688 1707397302.9683
MEM 139.179688 1707397303.0684
MEM 139.179688 1707397303.1689
MEM 139.179688 1707397303.2695
MEM 139.179688 1707397303.3700
MEM 139.179688 1707397303.4708
MEM 139.179688 1707397303.5714
MEM 139.179688 1707397303.6719
MEM 139.179688 1707397303.7725
MEM 139.179688 1707397303.8731
MEM 139.179688 1707397303.9733
MEM 139.179688 1707397304.0740
MEM 139.179688 1707397304.1746
MEM 139.179688 1707397304.2752
MEM 139.179688 1707397304.3757
MEM 139.179688 1707397304.4764
MEM 139.179688 1707397304.5771
MEM 139.179688 1707397304.6777
MEM 139.179688 1707397304.7782
MEM 139.179688 1707397304.8789
MEM 139.179688 1707397304.9796
MEM 139.179688 1707397305.0801
MEM 139.179688 1707397305.1806
MEM 139.179688 1707397305.2811
MEM 139.179688 1707397305.3817
MEM 139.179688 1707397305.4822
MEM 139.179688 1707397305.5827
MEM 139.179688 1707397305.6832
MEM 139.179688 1707397305.7838
MEM 139.179688 1707397305.8845
MEM 139.179688 1707397305.9846
MEM 139.179688 1707397306.0851
MEM 139.179688 1707397306.1855
MEM 139.179688 1707397306.2861
MEM 139.179688 1707397306.3865
MEM 139.179688 1707397306.4870
MEM 139.179688 1707397306.5876
MEM 139.179688 1707397306.6884
MEM 139.179688 1707397306.7886
MEM 139.179688 1707397306.8888
MEM 139.179688 1707397306.9894
MEM 139.179688 1707397307.0901
MEM 139.179688 1707397307.1906
MEM 139.179688 1707397307.2912
MEM 139.179688 1707397307.3938
MEM 139.179688 1707397307.4943
MEM 139.179688 1707397307.5946
MEM 139.179688 1707397307.6953
MEM 139.179688 1707397307.7959
MEM 139.179688 1707397307.8964
MEM 139.179688 1707397307.9970
MEM 139.179688 1707397308.0973
MEM 139.179688 1707397308.1979
MEM 139.417969 1707397308.2985
MEM 139.417969 1707397308.3989
MEM 139.417969 1707397308.4994
